Sample_ID	MM_name	nitrogen	block	sp	spb	subsample	row	ceil_id
HAV_6774	SA24	LN	S	sp3	spb3	rep3	3339	c_1670
HAV_6775	CHECK	LN	S	sp3	spb3	rep1	3342	c_1671
HAV_6776	CHECK	LN	S	sp3	spb3	rep2	3342	c_1671
HAV_6777	CHECK	LN	S	sp3	spb3	rep3	3342	c_1671
HAV_6778	B97	LN	S	sp4	spb1	rep1	3343	c_1672
HAV_6779	B97	LN	S	sp4	spb1	rep2	3343	c_1672
HAV_6780	B97	LN	S	sp4	spb1	rep3	3343	c_1672
HAV_6781	4226	LN	S	sp4	spb1	rep1	3346	c_1673
HAV_6782	4226	LN	S	sp4	spb1	rep2	3346	c_1673
HAV_6783	4226	LN	S	sp4	spb1	rep3	3346	c_1673
HAV_6784	B37	LN	S	sp4	spb1	rep1	3348	c_1674
HAV_6785	B37	LN	S	sp4	spb1	rep2	3348	c_1674
HAV_6786	B37	LN	S	sp4	spb1	rep3	3348	c_1674
HAV_6787	B46	LN	S	sp4	spb1	rep1	3350	c_1675
HAV_6788	B46	LN	S	sp4	spb1	rep2	3350	c_1675
HAV_6789	B46	LN	S	sp4	spb1	rep3	3350	c_1675
HAV_6790	B84	LN	S	sp4	spb1	rep1	3352	c_1676
HAV_6791	B84	LN	S	sp4	spb1	rep2	3352	c_1676
HAV_6792	B84	LN	S	sp4	spb1	rep3	3352	c_1676
HAV_6793	B109	LN	S	sp4	spb1	rep1	3353	c_1677
HAV_6794	B109	LN	S	sp4	spb1	rep2	3353	c_1677
HAV_6795	B109	LN	S	sp4	spb1	rep3	3353	c_1677
HAV_6796	B73HTRHM	LN	S	sp4	spb1	rep1	3355	c_1678
HAV_6797	B73HTRHM	LN	S	sp4	spb1	rep2	3355	c_1678
HAV_6798	B73HTRHM	LN	S	sp4	spb1	rep3	3355	c_1678
HAV_6799	R177	LN	S	sp4	spb2	rep1	3357	c_1679
HAV_6800	R177	LN	S	sp4	spb2	rep2	3357	c_1679
HAV_6801	R177	LN	S	sp4	spb2	rep3	3357	c_1679
HAV_6802	OS420	LN	S	sp4	spb2	rep1	3359	c_1680
HAV_6803	OS420	LN	S	sp4	spb2	rep2	3359	c_1680
HAV_6804	OS420	LN	S	sp4	spb2	rep3	3359	c_1680
HAV_6805	NC326	LN	S	sp4	spb2	rep1	3361	c_1681
HAV_6806	NC326	LN	S	sp4	spb2	rep2	3361	c_1681
HAV_6807	NC326	LN	S	sp4	spb2	rep3	3361	c_1681
HAV_6808	NC294	LN	S	sp4	spb2	rep1	3364	c_1682
HAV_6809	NC294	LN	S	sp4	spb2	rep2	3364	c_1682
HAV_6810	NC294	LN	S	sp4	spb2	rep3	3364	c_1682
HAV_6811	NC368	LN	S	sp4	spb2	rep1	3366	c_1683
HAV_6812	NC368	LN	S	sp4	spb2	rep2	3366	c_1683
HAV_6813	NC368	LN	S	sp4	spb2	rep3	3366	c_1683
HAV_6814	IL14H	LN	S	sp4	spb2	rep1	3368	c_1684
HAV_6815	IL14H	LN	S	sp4	spb2	rep2	3368	c_1684
HAV_6816	IL14H	LN	S	sp4	spb2	rep3	3368	c_1684
HAV_6817	OH40B	LN	S	sp4	spb2	rep1	3370	c_1685
HAV_6818	OH40B	LN	S	sp4	spb2	rep2	3370	c_1685
HAV_6819	OH40B	LN	S	sp4	spb2	rep3	3370	c_1685
HAV_6820	SG1533	LN	S	sp4	spb3	rep1	3372	c_1686
HAV_6821	SG1533	LN	S	sp4	spb3	rep2	3372	c_1686
HAV_6822	SG1533	LN	S	sp4	spb3	rep3	3372	c_1686
HAV_6823	C49	LN	S	sp4	spb3	rep1	3373	c_1687
HAV_6824	C49	LN	S	sp4	spb3	rep2	3373	c_1687
HAV_6825	C49	LN	S	sp4	spb3	rep3	3373	c_1687
HAV_6826	VA26	LN	S	sp4	spb3	rep1	3376	c_1688
HAV_6827	VA26	LN	S	sp4	spb3	rep2	3376	c_1688
HAV_6828	VA26	LN	S	sp4	spb3	rep3	3376	c_1688
HAV_6829	CHECK	LN	S	sp4	spb3	rep1	3377	c_1689
HAV_6830	CHECK	LN	S	sp4	spb3	rep2	3377	c_1689
HAV_6831	CHECK	LN	S	sp4	spb3	rep3	3377	c_1689
HAV_6832	VA99	LN	S	sp4	spb3	rep1	3380	c_1690
HAV_6833	VA99	LN	S	sp4	spb3	rep2	3380	c_1690
HAV_6834	VA99	LN	S	sp4	spb3	rep3	3380	c_1690
HAV_6835	796	LN	S	sp4	spb3	rep1	3381	c_1691
HAV_6836	796	LN	S	sp4	spb3	rep2	3381	c_1691
HAV_6837	796	LN	S	sp4	spb3	rep3	3381	c_1691
HAV_6838	T8	LN	S	sp4	spb3	rep1	3383	c_1692
HAV_6839	T8	LN	S	sp4	spb3	rep2	3383	c_1692
HAV_6840	T8	LN	S	sp4	spb3	rep3	3383	c_1692
HAV_6841	HP301	LN	S	sp3	spb1	rep1	3402	c_1701
HAV_6842	HP301	LN	S	sp3	spb1	rep2	3402	c_1701
HAV_6843	HP301	LN	S	sp3	spb1	rep3	3402	c_1701
HAV_6844	B57	LN	S	sp3	spb1	rep1	3403	c_1702
HAV_6845	B57	LN	S	sp3	spb1	rep2	3403	c_1702
HAV_6846	B57	LN	S	sp3	spb1	rep3	3403	c_1702
HAV_6847	B104	LN	S	sp3	spb1	rep1	3405	c_1703
HAV_6848	B104	LN	S	sp3	spb1	rep2	3405	c_1703
HAV_6849	B104	LN	S	sp3	spb1	rep3	3405	c_1703
HAV_6850	K55	LN	S	sp3	spb1	rep1	3408	c_1704
HAV_6851	K55	LN	S	sp3	spb1	rep2	3408	c_1704
HAV_6852	K55	LN	S	sp3	spb1	rep3	3408	c_1704
HAV_6853	CHECK	LN	S	sp3	spb1	rep1	3409	c_1705
HAV_6854	CHECK	LN	S	sp3	spb1	rep2	3409	c_1705
HAV_6855	CHECK	LN	S	sp3	spb1	rep3	3409	c_1705
HAV_6856	CHECK	LN	S	sp3	spb1	rep1	3412	c_1706
HAV_6857	CHECK	LN	S	sp3	spb1	rep2	3412	c_1706
HAV_6858	CHECK	LN	S	sp3	spb1	rep3	3412	c_1706
HAV_6859	CI31A	LN	S	sp3	spb1	rep1	3413	c_1707
HAV_6860	CI31A	LN	S	sp3	spb1	rep2	3413	c_1707
HAV_6861	CI31A	LN	S	sp3	spb1	rep3	3413	c_1707
HAV_6862	NC352	LN	S	sp3	spb2	rep1	3416	c_1708
HAV_6863	NC352	LN	S	sp3	spb2	rep2	3416	c_1708
HAV_6864	NC352	LN	S	sp3	spb2	rep3	3416	c_1708
HAV_6865	CHECK	LN	S	sp3	spb2	rep1	3418	c_1709
HAV_6866	CHECK	LN	S	sp3	spb2	rep2	3418	c_1709
HAV_6867	CHECK	LN	S	sp3	spb2	rep3	3418	c_1709
HAV_6868	NC264	LN	S	sp3	spb2	rep1	3419	c_1710
HAV_6869	NC264	LN	S	sp3	spb2	rep2	3419	c_1710
HAV_6870	NC264	LN	S	sp3	spb2	rep3	3419	c_1710
HAV_6871	N28HT	LN	S	sp3	spb2	rep1	3422	c_1711
HAV_6872	N28HT	LN	S	sp3	spb2	rep2	3422	c_1711
HAV_6873	N28HT	LN	S	sp3	spb2	rep3	3422	c_1711
HAV_6874	MP339	LN	S	sp3	spb2	rep1	3423	c_1712
HAV_6875	MP339	LN	S	sp3	spb2	rep2	3423	c_1712
HAV_6876	MP339	LN	S	sp3	spb2	rep3	3423	c_1712
HAV_6877	NC290A	LN	S	sp3	spb2	rep1	3426	c_1713
HAV_6878	NC290A	LN	S	sp3	spb2	rep2	3426	c_1713
HAV_6879	NC290A	LN	S	sp3	spb2	rep3	3426	c_1713
HAV_6880	NC250	LN	S	sp3	spb2	rep1	3428	c_1714
HAV_6881	NC250	LN	S	sp3	spb2	rep2	3428	c_1714
HAV_6882	NC250	LN	S	sp3	spb2	rep3	3428	c_1714
HAV_6883	VAW6	LN	S	sp3	spb3	rep1	3430	c_1715
HAV_6884	VAW6	LN	S	sp3	spb3	rep2	3430	c_1715
HAV_6885	VAW6	LN	S	sp3	spb3	rep3	3430	c_1715
HAV_6886	SC357	LN	S	sp3	spb3	rep1	3432	c_1716
HAV_6887	SC357	LN	S	sp3	spb3	rep2	3432	c_1716
HAV_6888	SC357	LN	S	sp3	spb3	rep3	3432	c_1716
HAV_6889	PA875	LN	S	sp3	spb3	rep1	3434	c_1717
HAV_6890	PA875	LN	S	sp3	spb3	rep2	3434	c_1717
HAV_6891	PA875	LN	S	sp3	spb3	rep3	3434	c_1717
HAV_6892	NC370	LN	S	sp3	spb3	rep1	3435	c_1718
HAV_6893	NC370	LN	S	sp3	spb3	rep2	3435	c_1718
HAV_6894	NC370	LN	S	sp3	spb3	rep3	3435	c_1718
HAV_6895	CHECK	LN	S	sp3	spb3	rep1	3437	c_1719
HAV_6896	CHECK	LN	S	sp3	spb3	rep2	3437	c_1719
HAV_6897	CHECK	LN	S	sp3	spb3	rep3	3437	c_1719
HAV_6898	W117HT	LN	S	sp3	spb3	rep1	3439	c_1720
HAV_6899	W117HT	LN	S	sp3	spb3	rep2	3439	c_1720
HAV_6900	W117HT	LN	S	sp3	spb3	rep3	3439	c_1720
HAV_6901	VA102	LN	S	sp3	spb3	rep1	3442	c_1721
HAV_6902	VA102	LN	S	sp3	spb3	rep2	3442	c_1721
HAV_6903	VA102	LN	S	sp3	spb3	rep3	3442	c_1721
HAV_6904	A632	LN	S	sp4	spb1	rep1	3444	c_1722
HAV_6905	A632	LN	S	sp4	spb1	rep2	3444	c_1722
HAV_6906	A632	LN	S	sp4	spb1	rep3	3444	c_1722
HAV_6907	CHECK	LN	S	sp4	spb1	rep1	3445	c_1723
HAV_6908	CHECK	LN	S	sp4	spb1	rep2	3445	c_1723
HAV_6909	CHECK	LN	S	sp4	spb1	rep3	3445	c_1723
HAV_6910	CH701-30	LN	S	sp4	spb1	rep1	3447	c_1724
HAV_6911	CH701-30	LN	S	sp4	spb1	rep2	3447	c_1724
HAV_6912	CH701-30	LN	S	sp4	spb1	rep3	3447	c_1724
HAV_6913	B14A	LN	S	sp4	spb1	rep1	3449	c_1725
HAV_6914	B14A	LN	S	sp4	spb1	rep2	3449	c_1725
HAV_6915	B14A	LN	S	sp4	spb1	rep3	3449	c_1725
HAV_6916	B77	LN	S	sp4	spb1	rep1	3451	c_1726
HAV_6917	B77	LN	S	sp4	spb1	rep2	3451	c_1726
HAV_6918	B77	LN	S	sp4	spb1	rep3	3451	c_1726
HAV_6919	IDS28	LN	S	sp4	spb1	rep1	3454	c_1727
HAV_6920	IDS28	LN	S	sp4	spb1	rep2	3454	c_1727
HAV_6921	IDS28	LN	S	sp4	spb1	rep3	3454	c_1727
HAV_6922	A680	LN	S	sp4	spb1	rep1	3455	c_1728
HAV_6923	A680	LN	S	sp4	spb1	rep2	3455	c_1728
HAV_6924	A680	LN	S	sp4	spb1	rep3	3455	c_1728
HAV_6925	MO44	LN	S	sp4	spb2	rep1	3457	c_1729
HAV_6926	MO44	LN	S	sp4	spb2	rep2	3457	c_1729
HAV_6927	MO44	LN	S	sp4	spb2	rep3	3457	c_1729
HAV_6928	NC306	LN	S	sp4	spb2	rep1	3459	c_1730
HAV_6929	NC306	LN	S	sp4	spb2	rep2	3459	c_1730
HAV_6930	NC306	LN	S	sp4	spb2	rep3	3459	c_1730
HAV_6931	CHECK	LN	S	sp4	spb2	rep1	3462	c_1731
HAV_6932	CHECK	LN	S	sp4	spb2	rep2	3462	c_1731
HAV_6933	CHECK	LN	S	sp4	spb2	rep3	3462	c_1731
HAV_6934	PA880	LN	S	sp4	spb2	rep1	3463	c_1732
HAV_6935	PA880	LN	S	sp4	spb2	rep2	3463	c_1732
HAV_6936	PA880	LN	S	sp4	spb2	rep3	3463	c_1732
HAV_6937	NC364	LN	S	sp4	spb2	rep1	3465	c_1733
HAV_6938	NC364	LN	S	sp4	spb2	rep2	3465	c_1733
HAV_6939	NC364	LN	S	sp4	spb2	rep3	3465	c_1733
HAV_6940	NC344	LN	S	sp4	spb2	rep1	3467	c_1734
HAV_6941	NC344	LN	S	sp4	spb2	rep2	3467	c_1734
HAV_6942	NC344	LN	S	sp4	spb2	rep3	3467	c_1734
HAV_6943	L317	LN	S	sp4	spb2	rep1	3469	c_1735
HAV_6944	L317	LN	S	sp4	spb2	rep2	3469	c_1735
HAV_6945	L317	LN	S	sp4	spb2	rep3	3469	c_1735
HAV_6946	VA22	LN	S	sp4	spb3	rep1	3471	c_1736
HAV_6947	VA22	LN	S	sp4	spb3	rep2	3471	c_1736
HAV_6948	VA22	LN	S	sp4	spb3	rep3	3471	c_1736
HAV_6949	R4	LN	S	sp4	spb3	rep1	3473	c_1737
HAV_6950	R4	LN	S	sp4	spb3	rep2	3473	c_1737
HAV_6951	R4	LN	S	sp4	spb3	rep3	3473	c_1737
HAV_6952	38-11	LN	S	sp4	spb3	rep1	3475	c_1738
HAV_6953	38-11	LN	S	sp4	spb3	rep2	3475	c_1738
HAV_6954	38-11	LN	S	sp4	spb3	rep3	3475	c_1738
HAV_6955	CI44	LN	S	sp4	spb3	rep1	3478	c_1739
HAV_6956	CI44	LN	S	sp4	spb3	rep2	3478	c_1739
HAV_6957	CI44	LN	S	sp4	spb3	rep3	3478	c_1739
HAV_6958	CI90C	LN	S	sp4	spb3	rep1	3479	c_1740
HAV_6959	CI90C	LN	S	sp4	spb3	rep2	3479	c_1740
HAV_6960	CI90C	LN	S	sp4	spb3	rep3	3479	c_1740
HAV_6961	CI7	LN	S	sp4	spb3	rep1	3482	c_1741
HAV_6962	CI7	LN	S	sp4	spb3	rep2	3482	c_1741
HAV_6963	CI7	LN	S	sp4	spb3	rep3	3482	c_1741
HAV_6964	CHECK	LN	S	sp4	spb3	rep1	3483	c_1742
HAV_6965	CHECK	LN	S	sp4	spb3	rep2	3483	c_1742
HAV_6966	CHECK	LN	S	sp4	spb3	rep3	3483	c_1742
HAV_6967	CML323	LN	S	sp3	spb1	rep1	3502	c_1751
HAV_6968	CML323	LN	S	sp3	spb1	rep2	3502	c_1751
HAV_6969	CML323	LN	S	sp3	spb1	rep3	3502	c_1751
HAV_6970	DE1	LN	S	sp3	spb1	rep1	3503	c_1752
HAV_6971	DE1	LN	S	sp3	spb1	rep2	3503	c_1752
HAV_6972	DE1	LN	S	sp3	spb1	rep3	3503	c_1752
HAV_6973	IL677A	LN	S	sp3	spb1	rep1	3505	c_1753
HAV_6974	IL677A	LN	S	sp3	spb1	rep2	3505	c_1753
HAV_6975	IL677A	LN	S	sp3	spb1	rep3	3505	c_1753
HAV_6976	CI90C	LN	S	sp3	spb1	rep1	3507	c_1754
HAV_6977	CI90C	LN	S	sp3	spb1	rep2	3507	c_1754
HAV_6978	CI90C	LN	S	sp3	spb1	rep3	3507	c_1754
HAV_6979	H84	LN	S	sp3	spb1	rep1	3509	c_1755
HAV_6980	H84	LN	S	sp3	spb1	rep2	3509	c_1755
HAV_6981	H84	LN	S	sp3	spb1	rep3	3509	c_1755
HAV_6982	H95	LN	S	sp3	spb1	rep1	3512	c_1756
HAV_6983	H95	LN	S	sp3	spb1	rep2	3512	c_1756
HAV_6984	H95	LN	S	sp3	spb1	rep3	3512	c_1756
HAV_6985	B105	LN	S	sp3	spb1	rep1	3514	c_1757
HAV_6986	B105	LN	S	sp3	spb1	rep2	3514	c_1757
HAV_6987	B105	LN	S	sp3	spb1	rep3	3514	c_1757
HAV_6988	NC324	LN	S	sp3	spb2	rep1	3516	c_1758
HAV_6989	NC324	LN	S	sp3	spb2	rep2	3516	c_1758
HAV_6990	NC324	LN	S	sp3	spb2	rep3	3516	c_1758
HAV_6991	KI44	LN	S	sp3	spb2	rep1	3518	c_1759
HAV_6992	KI44	LN	S	sp3	spb2	rep2	3518	c_1759
HAV_6993	KI44	LN	S	sp3	spb2	rep3	3518	c_1759
HAV_6994	CHECK	LN	S	sp3	spb2	rep1	3519	c_1760
HAV_6995	CHECK	LN	S	sp3	spb2	rep2	3519	c_1760
HAV_6996	CHECK	LN	S	sp3	spb2	rep3	3519	c_1760
HAV_6997	NC358	LN	S	sp3	spb2	rep1	3521	c_1761
HAV_6998	NC358	LN	S	sp3	spb2	rep2	3521	c_1761
HAV_6999	NC358	LN	S	sp3	spb2	rep3	3521	c_1761
HAV_7000	NC356	LN	S	sp3	spb2	rep1	3524	c_1762
HAV_7001	NC356	LN	S	sp3	spb2	rep2	3524	c_1762
HAV_7002	NC356	LN	S	sp3	spb2	rep3	3524	c_1762
HAV_7003	CHECK	LN	S	sp3	spb2	rep1	3525	c_1763
HAV_7004	CHECK	LN	S	sp3	spb2	rep2	3525	c_1763
HAV_7005	CHECK	LN	S	sp3	spb2	rep3	3525	c_1763
HAV_7006	NC230	LN	S	sp3	spb2	rep1	3528	c_1764
HAV_7007	NC230	LN	S	sp3	spb2	rep2	3528	c_1764
HAV_7008	NC230	LN	S	sp3	spb2	rep3	3528	c_1764
HAV_7009	W22	LN	S	sp3	spb3	rep1	3530	c_1765
HAV_7010	W22	LN	S	sp3	spb3	rep2	3530	c_1765
HAV_7011	W22	LN	S	sp3	spb3	rep3	3530	c_1765
HAV_7012	NC372	LN	S	sp3	spb3	rep1	3531	c_1766
HAV_7013	NC372	LN	S	sp3	spb3	rep2	3531	c_1766
HAV_7014	NC372	LN	S	sp3	spb3	rep3	3531	c_1766
HAV_7015	OH603	LN	S	sp3	spb3	rep1	3534	c_1767
HAV_7016	OH603	LN	S	sp3	spb3	rep2	3534	c_1767
HAV_7017	OH603	LN	S	sp3	spb3	rep3	3534	c_1767
HAV_7018	W401	LN	S	sp3	spb3	rep1	3536	c_1768
HAV_7019	W401	LN	S	sp3	spb3	rep2	3536	c_1768
HAV_7020	W401	LN	S	sp3	spb3	rep3	3536	c_1768
HAV_7021	NC360	LN	S	sp3	spb3	rep1	3537	c_1769
HAV_7022	NC360	LN	S	sp3	spb3	rep2	3537	c_1769
HAV_7023	NC360	LN	S	sp3	spb3	rep3	3537	c_1769
HAV_7024	T234	LN	S	sp3	spb3	rep1	3539	c_1770
HAV_7025	T234	LN	S	sp3	spb3	rep2	3539	c_1770
HAV_7026	T234	LN	S	sp3	spb3	rep3	3539	c_1770
HAV_7027	SG18	LN	S	sp3	spb3	rep1	3541	c_1771
HAV_7028	SG18	LN	S	sp3	spb3	rep2	3541	c_1771
HAV_7029	SG18	LN	S	sp3	spb3	rep3	3541	c_1771
HAV_7033	H91	LN	S	sp4	spb1	rep1	3545	c_1773
HAV_7034	H91	LN	S	sp4	spb1	rep2	3545	c_1773
HAV_7035	H91	LN	S	sp4	spb1	rep3	3545	c_1773
HAV_7036	B164	LN	S	sp4	spb1	rep1	3548	c_1774
HAV_7037	B164	LN	S	sp4	spb1	rep2	3548	c_1774
HAV_7038	B164	LN	S	sp4	spb1	rep3	3548	c_1774
HAV_7039	B73	LN	S	sp4	spb1	rep1	3550	c_1775
HAV_7040	B73	LN	S	sp4	spb1	rep2	3550	c_1775
HAV_7041	B73	LN	S	sp4	spb1	rep3	3550	c_1775
HAV_7042	CHECK	LN	S	sp4	spb1	rep1	3551	c_1776
HAV_7043	CHECK	LN	S	sp4	spb1	rep2	3551	c_1776
HAV_7044	CHECK	LN	S	sp4	spb1	rep3	3551	c_1776
HAV_7045	CHECK	LN	S	sp4	spb1	rep1	3553	c_1777
HAV_7046	CHECK	LN	S	sp4	spb1	rep2	3553	c_1777
HAV_7047	CHECK	LN	S	sp4	spb1	rep3	3553	c_1777
HAV_7048	A679	LN	S	sp4	spb1	rep1	3556	c_1778
HAV_7049	A679	LN	S	sp4	spb1	rep2	3556	c_1778
HAV_7050	A679	LN	S	sp4	spb1	rep3	3556	c_1778
HAV_7051	NC342	LN	S	sp4	spb2	rep1	3558	c_1779
HAV_7052	NC342	LN	S	sp4	spb2	rep2	3558	c_1779
HAV_7053	NC342	LN	S	sp4	spb2	rep3	3558	c_1779
HAV_7054	MO17	LN	S	sp4	spb2	rep1	3559	c_1780
HAV_7055	MO17	LN	S	sp4	spb2	rep2	3559	c_1780
HAV_7056	MO17	LN	S	sp4	spb2	rep3	3559	c_1780
HAV_7057	NC362	LN	S	sp4	spb2	rep1	3562	c_1781
HAV_7058	NC362	LN	S	sp4	spb2	rep2	3562	c_1781
HAV_7059	NC362	LN	S	sp4	spb2	rep3	3562	c_1781
HAV_7060	NC328	LN	S	sp4	spb2	rep1	3563	c_1782
HAV_7061	NC328	LN	S	sp4	spb2	rep2	3563	c_1782
HAV_7062	NC328	LN	S	sp4	spb2	rep3	3563	c_1782
HAV_7063	NC310	LN	S	sp4	spb2	rep1	3566	c_1783
HAV_7064	NC310	LN	S	sp4	spb2	rep2	3566	c_1783
HAV_7065	NC310	LN	S	sp4	spb2	rep3	3566	c_1783
HAV_7066	MO45	LN	S	sp4	spb2	rep1	3567	c_1784
HAV_7067	MO45	LN	S	sp4	spb2	rep2	3567	c_1784
HAV_7068	MO45	LN	S	sp4	spb2	rep3	3567	c_1784
HAV_7069	NC260	LN	S	sp4	spb2	rep1	3569	c_1785
HAV_7070	NC260	LN	S	sp4	spb2	rep2	3569	c_1785
HAV_7072	WF9	LN	S	sp4	spb3	rep1	3571	c_1786
HAV_7073	WF9	LN	S	sp4	spb3	rep2	3571	c_1786
HAV_7074	WF9	LN	S	sp4	spb3	rep3	3571	c_1786
HAV_7075	SD40	LN	S	sp4	spb3	rep1	3573	c_1787
HAV_7076	SD40	LN	S	sp4	spb3	rep2	3573	c_1787
HAV_7077	SD40	LN	S	sp4	spb3	rep3	3573	c_1787
HAV_7078	CO109	LN	S	sp4	spb3	rep1	3576	c_1788
HAV_7079	CO109	LN	S	sp4	spb3	rep2	3576	c_1788
HAV_7080	CO109	LN	S	sp4	spb3	rep3	3576	c_1788
HAV_7081	33-16	LN	S	sp4	spb3	rep1	3578	c_1789
HAV_7082	33-16	LN	S	sp4	spb3	rep2	3578	c_1789
HAV_7083	33-16	LN	S	sp4	spb3	rep3	3578	c_1789
HAV_7084	A214N	LN	S	sp4	spb3	rep1	3580	c_1790
HAV_7085	A214N	LN	S	sp4	spb3	rep2	3580	c_1790
HAV_7086	A214N	LN	S	sp4	spb3	rep3	3580	c_1790
HAV_7087	R229	LN	S	sp4	spb3	rep1	3581	c_1791
HAV_7088	R229	LN	S	sp4	spb3	rep2	3581	c_1791
HAV_7089	R229	LN	S	sp4	spb3	rep3	3581	c_1791
HAV_7090	VA85	LN	S	sp4	spb3	rep1	3584	c_1792
HAV_7091	VA85	LN	S	sp4	spb3	rep2	3584	c_1792
HAV_7092	VA85	LN	S	sp4	spb3	rep3	3584	c_1792
HAV_7093	B37	HN	S	sp1	spb1	rep1	4002	c_2001
HAV_7094	B37	HN	S	sp1	spb1	rep2	4002	c_2001
HAV_7095	B37	HN	S	sp1	spb1	rep3	4002	c_2001
HAV_7096	B14A	HN	S	sp1	spb1	rep1	4003	c_2002
HAV_7097	B14A	HN	S	sp1	spb1	rep2	4003	c_2002
HAV_7098	B14A	HN	S	sp1	spb1	rep3	4003	c_2002
HAV_7099	4226	HN	S	sp1	spb1	rep1	4006	c_2003
HAV_7100	4226	HN	S	sp1	spb1	rep2	4006	c_2003
HAV_7101	4226	HN	S	sp1	spb1	rep3	4006	c_2003
HAV_7102	B97	HN	S	sp1	spb1	rep1	4007	c_2004
HAV_7103	B97	HN	S	sp1	spb1	rep2	4007	c_2004
HAV_7104	B97	HN	S	sp1	spb1	rep3	4007	c_2004
HAV_7105	B73	HN	S	sp1	spb1	rep1	4009	c_2005
HAV_7106	B73	HN	S	sp1	spb1	rep2	4009	c_2005
HAV_7107	B73	HN	S	sp1	spb1	rep3	4009	c_2005
HAV_7108	A679	HN	S	sp1	spb1	rep1	4011	c_2006
HAV_7109	A679	HN	S	sp1	spb1	rep2	4011	c_2006
HAV_7110	A679	HN	S	sp1	spb1	rep3	4011	c_2006
HAV_7111	CHECK	HN	S	sp1	spb1	rep1	4014	c_2007
HAV_7112	CHECK	HN	S	sp1	spb1	rep2	4014	c_2007
HAV_7113	CHECK	HN	S	sp1	spb1	rep3	4014	c_2007
HAV_7114	NC362	HN	S	sp1	spb2	rep1	4016	c_2008
HAV_7115	NC362	HN	S	sp1	spb2	rep2	4016	c_2008
HAV_7116	NC362	HN	S	sp1	spb2	rep3	4016	c_2008
HAV_7117	NC342	HN	S	sp1	spb2	rep1	4017	c_2009
HAV_7118	NC342	HN	S	sp1	spb2	rep2	4017	c_2009
HAV_7119	NC342	HN	S	sp1	spb2	rep3	4017	c_2009
HAV_7120	NC364	HN	S	sp1	spb2	rep1	4020	c_2010
HAV_7121	NC364	HN	S	sp1	spb2	rep2	4020	c_2010
HAV_7122	NC364	HN	S	sp1	spb2	rep3	4020	c_2010
HAV_7123	NC294	HN	S	sp1	spb2	rep1	4021	c_2011
HAV_7124	NC294	HN	S	sp1	spb2	rep2	4021	c_2011
HAV_7125	NC294	HN	S	sp1	spb2	rep3	4021	c_2011
HAV_7126	CHECK	HN	S	sp1	spb2	rep1	4023	c_2012
HAV_7127	CHECK	HN	S	sp1	spb2	rep2	4023	c_2012
HAV_7128	CHECK	HN	S	sp1	spb2	rep3	4023	c_2012
HAV_7132	NC328	HN	S	sp1	spb2	rep1	4027	c_2014
HAV_7133	NC328	HN	S	sp1	spb2	rep2	4027	c_2014
HAV_7134	NC328	HN	S	sp1	spb2	rep3	4027	c_2014
HAV_7135	VA22	HN	S	sp1	spb3	rep1	4030	c_2015
HAV_7136	VA22	HN	S	sp1	spb3	rep2	4030	c_2015
HAV_7137	VA22	HN	S	sp1	spb3	rep3	4030	c_2015
HAV_7138	WF9	HN	S	sp1	spb3	rep1	4031	c_2016
HAV_7139	WF9	HN	S	sp1	spb3	rep2	4031	c_2016
HAV_7140	WF9	HN	S	sp1	spb3	rep3	4031	c_2016
HAV_7141	CI90C	HN	S	sp1	spb3	rep1	4034	c_2017
HAV_7142	CI90C	HN	S	sp1	spb3	rep2	4034	c_2017
HAV_7143	CI90C	HN	S	sp1	spb3	rep3	4034	c_2017
HAV_7144	796	HN	S	sp1	spb3	rep1	4035	c_2018
HAV_7145	796	HN	S	sp1	spb3	rep2	4035	c_2018
HAV_7146	796	HN	S	sp1	spb3	rep3	4035	c_2018
HAV_7147	T8	HN	S	sp1	spb3	rep1	4038	c_2019
HAV_7148	T8	HN	S	sp1	spb3	rep2	4038	c_2019
HAV_7149	T8	HN	S	sp1	spb3	rep3	4038	c_2019
HAV_7150	33-16	HN	S	sp1	spb3	rep1	4039	c_2020
HAV_7151	33-16	HN	S	sp1	spb3	rep2	4039	c_2020
HAV_7152	33-16	HN	S	sp1	spb3	rep3	4039	c_2020
HAV_7153	VA26	HN	S	sp1	spb3	rep1	4041	c_2021
HAV_7154	VA26	HN	S	sp1	spb3	rep2	4041	c_2021
HAV_7155	VA26	HN	S	sp1	spb3	rep3	4041	c_2021
HAV_7156	CML323	HN	S	sp2	spb1	rep1	4043	c_2022
HAV_7157	CML323	HN	S	sp2	spb1	rep2	4043	c_2022
HAV_7158	CML323	HN	S	sp2	spb1	rep3	4043	c_2022
HAV_7159	H95	HN	S	sp2	spb1	rep1	4046	c_2023
HAV_7160	H95	HN	S	sp2	spb1	rep2	4046	c_2023
HAV_7161	H95	HN	S	sp2	spb1	rep3	4046	c_2023
HAV_7162	B79	HN	S	sp2	spb1	rep1	4048	c_2024
HAV_7163	B79	HN	S	sp2	spb1	rep2	4048	c_2024
HAV_7164	B79	HN	S	sp2	spb1	rep3	4048	c_2024
HAV_7165	DE1	HN	S	sp2	spb1	rep1	4049	c_2025
HAV_7166	DE1	HN	S	sp2	spb1	rep2	4049	c_2025
HAV_7167	DE1	HN	S	sp2	spb1	rep3	4049	c_2025
HAV_7168	F2834T	HN	S	sp2	spb1	rep1	4051	c_2026
